year, month, carrier, carrier_name                           , airport, airport_name                                                            , arr_flights, arr_del15, carrier_ct, weather_ct, nas_ct , security_ct, late_aircraft_ct, arr_cancelled, arr_diverted, arr_delay, carrier_delay, weather_delay, nas_delay, security_delay, late_aircraft_delay
2025,     3, F9     , Frontier Airlines                      , PHX    , "Phoenix, AZ: Phoenix Sky Harbor International"                         ,       876.0,     222.0,      54.25,       4.09,   59.34,        0.0 ,           104.32,           9.0,          0.0,   15475.0,        4918.0,         457.0,    2006.0,            0.0,              8094.0
2025,     3, F9     , Frontier Airlines                      , PIT    , "Pittsburgh, PA: Pittsburgh International"                              ,        14.0,       3.0,       0.37,       0.0 ,    0.53,        0.0 ,             2.1 ,           1.0,          0.0,     253.0,          29.0,           0.0,      42.0,            0.0,               182.0
2025,     3, F9     , Frontier Airlines                      , PNS    , "Pensacola, FL: Pensacola International"                                ,        16.0,       1.0,       0.0 ,       0.0 ,    1.0 ,        0.0 ,             0.0 ,           0.0,          0.0,      32.0,           0.0,           0.0,      32.0,            0.0,                 0.0
2025,     3, F9     , Frontier Airlines                      , PSE    , "Ponce, PR: Mercedita"                                                  ,        13.0,       4.0,       1.67,       0.0 ,    1.09,        0.0 ,             1.24,           0.0,          0.0,     189.0,         103.0,           0.0,      31.0,            0.0,                55.0
2025,     3, F9     , Frontier Airlines                      , PSP    , "Palm Springs, CA: Palm Springs International"                          ,        36.0,       9.0,       3.09,       0.0 ,    3.98,        0.0 ,             1.93,           0.0,          0.0,     435.0,         109.0,           0.0,     151.0,            0.0,               175.0
2025,     3, F9     , Frontier Airlines                      , PWM    , "Portland, ME: Portland International Jetport"                          ,        27.0,       3.0,       2.0 ,       0.0 ,    1.0 ,        0.0 ,             0.0 ,           1.0,          0.0,     134.0,          50.0,           0.0,      84.0,            0.0,                 0.0
2025,     3, F9     , Frontier Airlines                      , RDU    , "Raleigh/Durham, NC: Raleigh-Durham International"                      ,       268.0,      60.0,      19.92,       0.0 ,    9.76,        0.0 ,            30.31,           8.0,          0.0,    3955.0,        1134.0,           0.0,     445.0,            0.0,              2376.0
2025,     3, F9     , Frontier Airlines                      , RNO    , "Reno, NV: Reno/Tahoe International"                                    ,        23.0,       6.0,       1.31,       0.38,    1.59,        0.0 ,             2.72,           1.0,          0.0,     305.0,          62.0,           8.0,      68.0,            0.0,               167.0
2025,     3, F9     , Frontier Airlines                      , RSW    , "Fort Myers, FL: Southwest Florida International"                       ,       332.0,      62.0,      19.76,       0.19,   23.73,        0.0 ,            18.32,          13.0,          9.0,    4381.0,        1391.0,           3.0,    1730.0,            0.0,              1257.0
2025,     3, F9     , Frontier Airlines                      , SAN    , "San Diego, CA: San Diego International"                                ,       181.0,      37.0,      12.08,       0.69,    7.32,        0.0 ,            16.9 ,           4.0,          1.0,    2514.0,         967.0,          39.0,     397.0,            0.0,              1111.0
2025,     3, F9     , Frontier Airlines                      , SAT    , "San Antonio, TX: San Antonio International"                            ,        50.0,      11.0,       6.88,       0.0 ,    1.81,        0.0 ,             2.31,           0.0,          0.0,     570.0,         350.0,           0.0,      52.0,            0.0,               168.0
2025,     3, F9     , Frontier Airlines                      , SAV    , "Savannah, GA: Savannah/Hilton Head International"                      ,        13.0,       6.0,       1.61,       0.0 ,    1.0 ,        0.0 ,             3.39,           1.0,          0.0,     667.0,         172.0,           0.0,     244.0,            0.0,               251.0
2025,     3, F9     , Frontier Airlines                      , SEA    , "Seattle, WA: Seattle/Tacoma International"                             ,       149.0,      29.0,       6.85,       0.65,   11.34,        0.0 ,            10.16,           1.0,          0.0,    1342.0,         383.0,          17.0,     311.0,            0.0,               631.0
2025,     3, F9     , Frontier Airlines                      , SFO    , "San Francisco, CA: San Francisco International"                        ,       387.0,     105.0,      15.14,       0.36,   57.63,        0.0 ,            31.87,           7.0,          0.0,    7406.0,         834.0,          26.0,    4192.0,            0.0,              2354.0
2025,     3, F9     , Frontier Airlines                      , SJC    , "San Jose, CA: Norman Y. Mineta San Jose International"                 ,        84.0,      25.0,       7.22,       0.0 ,    6.92,        0.0 ,            10.86,           1.0,          0.0,    1349.0,         410.0,           0.0,     172.0,            0.0,               767.0
2025,     3, F9     , Frontier Airlines                      , SJU    , "San Juan, PR: Luis Munoz Marin International"                          ,       545.0,     198.0,      54.32,       4.78,   71.86,        0.0 ,            67.04,          11.0,          3.0,   19335.0,        7227.0,         224.0,    3481.0,            0.0,              8403.0
2025,     3, F9     , Frontier Airlines                      , SLC    , "Salt Lake City, UT: Salt Lake City International"                      ,       269.0,      35.0,       7.23,       1.0 ,   10.94,        0.0 ,            15.83,           2.0,          1.0,    2781.0,         685.0,          17.0,     450.0,            0.0,              1629.0
2025,     3, F9     , Frontier Airlines                      , SMF    , "Sacramento, CA: Sacramento International"                              ,        56.0,       2.0,       0.55,       0.0 ,    0.26,        0.0 ,             1.19,           0.0,          0.0,     141.0,          18.0,           0.0,      10.0,            0.0,               113.0
2025,     3, F9     , Frontier Airlines                      , SNA    , "Santa Ana, CA: John Wayne Airport-Orange County"                       ,        95.0,      19.0,       5.18,       0.0 ,    1.44,        0.0 ,            12.38,           1.0,          0.0,    1326.0,         277.0,           0.0,      84.0,            0.0,               965.0
2025,     3, F9     , Frontier Airlines                      , SRQ    , "Sarasota/Bradenton, FL: Sarasota/Bradenton International"              ,        68.0,      21.0,       5.0 ,       0.0 ,    7.42,        0.0 ,             8.57,           1.0,          1.0,    1197.0,         178.0,           0.0,     521.0,            0.0,               498.0
2025,     3, F9     , Frontier Airlines                      , STL    , "St. Louis, MO: St Louis Lambert International"                         ,        78.0,      17.0,       6.76,       0.0 ,    3.92,        0.0 ,             6.33,           1.0,          0.0,    1221.0,         425.0,           0.0,     246.0,            0.0,               550.0
2025,     3, F9     , Frontier Airlines                      , SYR    , "Syracuse, NY: Syracuse Hancock International"                          ,        24.0,       4.0,       2.05,       0.0 ,    1.02,        0.0 ,             0.93,           0.0,          0.0,     206.0,          61.0,           0.0,      34.0,            0.0,               111.0
2025,     3, F9     , Frontier Airlines                      , TPA    , "Tampa, FL: Tampa International"                                        ,       878.0,     207.0,      33.01,       0.0 ,   77.53,        0.0 ,            96.46,          30.0,          0.0,   17551.0,        2548.0,           0.0,    5839.0,            0.0,              9164.0
2025,     3, F9     , Frontier Airlines                      , TTN    , "Trenton, NJ: Trenton Mercer"                                           ,       145.0,      37.0,       8.3 ,       0.0 ,    4.71,        0.0 ,            23.99,           5.0,          3.0,    2096.0,         458.0,           0.0,     173.0,            0.0,              1465.0
2025,     3, F9     , Frontier Airlines                      , TUS    , "Tucson, AZ: Tucson International"                                      ,        13.0,       4.0,       2.84,       0.0 ,    0.32,        0.0 ,             0.85,           0.0,          0.0,     376.0,         263.0,           0.0,       6.0,            0.0,               107.0
2025,     3, F9     , Frontier Airlines                      , TYS    , "Knoxville, TN: McGhee Tyson"                                           ,         8.0,       0.0,       0.0 ,       0.0 ,    0.0 ,        0.0 ,             0.0 ,           0.0,          0.0,       0.0,           0.0,           0.0,       0.0,            0.0,                 0.0
2025,     3, F9     , Frontier Airlines                      , XNA    , "Fayetteville, AR: Northwest Arkansas National"                         ,        12.0,       3.0,       2.59,       0.0 ,    0.0 ,        0.0 ,             0.41,           0.0,          0.0,     194.0,         185.0,           0.0,       0.0,            0.0,                 9.0
2025,     3, G4     , Allegiant Air                          , ABE    , "Allentown/Bethlehem/Easton, PA: Lehigh Valley International"           ,       203.0,      37.0,       9.57,       3.65,    9.22,        1.0 ,            13.56,           2.0,          0.0,    2560.0,         453.0,         252.0,     709.0,           16.0,              1130.0
2025,     3, G4     , Allegiant Air                          , ALB    , "Albany, NY: Albany International"                                      ,        57.0,       5.0,       1.92,       0.0 ,    0.56,        0.0 ,             2.52,           1.0,          0.0,     368.0,         123.0,           0.0,      11.0,            0.0,               234.0
2025,     3, G4     , Allegiant Air                          , ATW    , "Appleton, WI: Appleton International"                                  ,       191.0,      55.0,      13.78,       2.46,   12.14,        0.0 ,            26.62,           0.0,          0.0,    4019.0,        1064.0,         201.0,     874.0,            0.0,              1880.0
2025,     3, G4     , Allegiant Air                          , AUS    , "Austin, TX: Austin - Bergstrom International"                          ,        51.0,       7.0,       0.5 ,       0.9 ,    2.1 ,        0.0 ,             3.5 ,           0.0,          0.0,     355.0,          16.0,          98.0,     111.0,            0.0,               130.0
2025,     3, G4     , Allegiant Air                          , AVL    , "Asheville, NC: Asheville Regional"                                     ,       308.0,      80.0,      14.48,       1.12,   22.02,        0.0 ,            42.38,           3.0,          0.0,    8044.0,        1970.0,          46.0,    1294.0,            0.0,              4734.0
2025,     3, G4     , Allegiant Air                          , AZA    , "Phoenix, AZ: Phoenix - Mesa Gateway"                                   ,       840.0,     177.0,      41.23,      12.41,   61.89,        0.0 ,            61.46,           2.0,          0.0,    9989.0,        3326.0,        1091.0,    2134.0,            0.0,              3438.0
2025,     3, G4     , Allegiant Air                          , BGR    , "Bangor, ME: Bangor International"                                      ,        92.0,      14.0,       6.24,       1.0 ,    3.97,        0.0 ,             2.79,           0.0,          1.0,    1104.0,         298.0,          46.0,     574.0,            0.0,               186.0
2025,     3, G4     , Allegiant Air                          , BIL    , "Billings, MT: Billings Logan International"                            ,        32.0,       5.0,       0.19,       1.0 ,    0.87,        0.0 ,             2.94,           0.0,          0.0,     217.0,          12.0,          36.0,      24.0,            0.0,               145.0
2025,     3, G4     , Allegiant Air                          , BIS    , "Bismarck/Mandan, ND: Bismarck Municipal"                               ,        73.0,       8.0,       1.62,       1.0 ,    3.38,        0.0 ,             2.0 ,           0.0,          0.0,     416.0,         172.0,          88.0,      84.0,            0.0,                72.0
2025,     3, G4     , Allegiant Air                          , BLI    , "Bellingham, WA: Bellingham International"                              ,       105.0,       9.0,       1.7 ,       0.78,    2.3 ,        0.27,             3.95,           0.0,          0.0,     476.0,          43.0,          32.0,      72.0,           10.0,               319.0
2025,     3, G4     , Allegiant Air                          , BLV    , "Belleville, IL: Scott AFB MidAmerica St Louis"                         ,       145.0,      39.0,      12.59,       1.78,   10.27,        0.0 ,            14.36,           0.0,          0.0,    2465.0,         936.0,         146.0,     419.0,            0.0,               964.0
2025,     3, G4     , Allegiant Air                          , BMI    , "Bloomington/Normal, IL: Central Il Regional Airport at Bloomington"    ,        18.0,       2.0,       1.14,       0.0 ,    0.86,        0.0 ,             0.0 ,           0.0,          0.0,      58.0,          33.0,           0.0,      25.0,            0.0,                 0.0
2025,     3, G4     , Allegiant Air                          , BNA    , "Nashville, TN: Nashville International"                                ,       184.0,      39.0,       6.07,       3.78,    6.99,        0.0 ,            22.16,           1.0,          1.0,    3075.0,         372.0,         268.0,     683.0,            0.0,              1752.0
2025,     3, G4     , Allegiant Air                          , BOI    , "Boise, ID: Boise Air Terminal"                                         ,        25.0,       7.0,       1.19,       1.0 ,    4.25,        0.0 ,             0.55,           0.0,          0.0,     240.0,          28.0,         100.0,      99.0,            0.0,                13.0
2025,     3, G4     , Allegiant Air                          , BOS    , "Boston, MA: Logan International"                                       ,        33.0,       2.0,       1.75,       0.0 ,    0.25,        0.0 ,             0.0 ,           0.0,          0.0,     162.0,         154.0,           0.0,       8.0,            0.0,                 0.0
2025,     3, G4     , Allegiant Air                          , BZN    , "Bozeman, MT: Bozeman Yellowstone International"                        ,        47.0,       5.0,       2.65,       0.0 ,    1.66,        0.0 ,             0.69,           1.0,          0.0,     287.0,         127.0,           0.0,      75.0,            0.0,                85.0
2025,     3, G4     , Allegiant Air                          , CAK    , "Akron, OH: Akron-Canton Regional"                                      ,        77.0,      22.0,       8.76,       0.95,    6.65,        0.0 ,             5.64,           0.0,          0.0,    2576.0,        1057.0,         190.0,     527.0,            0.0,               802.0
2025,     3, G4     , Allegiant Air                          , CHA    , "Chattanooga, TN: Lovell Field"                                         ,        39.0,       8.0,       3.32,       0.0 ,    1.09,        0.0 ,             3.59,           1.0,          0.0,     542.0,         239.0,           0.0,      52.0,            0.0,               251.0
2025,     3, G4     , Allegiant Air                          , CHS    , "Charleston, SC: Charleston AFB/International"                          ,         9.0,       2.0,       1.19,       0.0 ,    0.08,        0.0 ,             0.73,           0.0,          0.0,     116.0,          77.0,           0.0,       4.0,            0.0,                35.0
2025,     3, G4     , Allegiant Air                          , CID    , "Cedar Rapids/Iowa City, IA: The Eastern Iowa"                          ,       138.0,      25.0,       9.44,       2.4 ,    8.18,        0.89,             4.09,           0.0,          0.0,    1833.0,         812.0,         283.0,     546.0,           31.0,               161.0
2025,     3, G4     , Allegiant Air                          , CKB    , "Clarksburg/Fairmont, WV: North Central West Virginia"                  ,        18.0,       7.0,       3.43,       0.11,    2.05,        0.0 ,             1.4 ,           0.0,          0.0,     228.0,          83.0,          11.0,      51.0,            0.0,                83.0
2025,     3, G4     , Allegiant Air                          , COS    , "Colorado Springs, CO: City of Colorado Springs Municipal"              ,        27.0,       7.0,       4.35,       0.0 ,    0.0 ,        0.0 ,             2.65,           0.0,          0.0,     324.0,         216.0,           0.0,       0.0,            0.0,               108.0
2025,     3, G4     , Allegiant Air                          , CVG    , "Cincinnati, OH: Cincinnati/Northern Kentucky International"            ,       390.0,     103.0,      22.09,       1.77,   25.42,        0.0 ,            53.73,           2.0,          0.0,   10339.0,        2562.0,         213.0,    2543.0,            0.0,              5021.0
2025,     3, G4     , Allegiant Air                          , DAY    , "Dayton, OH: James M Cox/Dayton International"                          ,        27.0,      10.0,       3.27,       0.31,    2.95,        0.0 ,             3.47,           0.0,          0.0,     717.0,          90.0,          52.0,     384.0,            0.0,               191.0
2025,     3, G4     , Allegiant Air                          , DEN    , "Denver, CO: Denver International"                                      ,        27.0,       4.0,       2.0 ,       0.07,    0.0 ,        0.0 ,             1.93,           1.0,          0.0,     394.0,         305.0,           2.0,       0.0,            0.0,                87.0
2025,     3, G4     , Allegiant Air                          , DSM    , "Des Moines, IA: Des Moines International"                              ,       205.0,      44.0,      11.49,       4.13,   12.04,        0.0 ,            16.33,          10.0,          0.0,    2922.0,         401.0,         242.0,     950.0,            0.0,              1329.0
2025,     3, G4     , Allegiant Air                          , ELM    , "Elmira/Corning, NY: Elmira/Corning Regional"                           ,        49.0,       8.0,       3.17,       0.0 ,    3.34,        0.0 ,             1.48,           0.0,          0.0,     226.0,         120.0,           0.0,      67.0,            0.0,                39.0
2025,     3, G4     , Allegiant Air                          , EUG    , "Eugene, OR: Mahlon Sweet Field"                                        ,        34.0,       5.0,       3.22,       0.0 ,    1.01,        0.0 ,             0.77,           1.0,          0.0,     211.0,         175.0,           0.0,      19.0,            0.0,                17.0
2025,     3, G4     , Allegiant Air                          , EVV    , "Evansville, IN: Evansville Regional"                                   ,        18.0,       7.0,       1.17,       0.35,    1.64,        0.0 ,             3.84,           0.0,          0.0,     395.0,          41.0,          17.0,      64.0,            0.0,               273.0
2025,     3, G4     , Allegiant Air                          , EWR    , "Newark, NJ: Newark Liberty International"                              ,        50.0,       5.0,       1.58,       2.0 ,    1.42,        0.0 ,             0.0 ,           0.0,          0.0,     330.0,         110.0,         160.0,      60.0,            0.0,                 0.0
2025,     3, G4     , Allegiant Air                          , EYW    , "Key West, FL: Key West International"                                  ,        81.0,      23.0,       5.61,       1.0 ,   10.03,        0.0 ,             6.37,           0.0,          0.0,    1158.0,         183.0,          20.0,     512.0,            0.0,               443.0
2025,     3, G4     , Allegiant Air                          , FAR    , "Fargo, ND: Hector International"                                       ,       108.0,      13.0,       6.11,       0.0 ,    5.15,        0.0 ,             1.75,           0.0,          0.0,     526.0,         315.0,           0.0,     176.0,            0.0,                35.0
2025,     3, G4     , Allegiant Air                          , FAT    , "Fresno, CA: Fresno Yosemite International"                             ,        57.0,       6.0,       3.11,       0.0 ,    0.81,        0.0 ,             2.08,           0.0,          0.0,     222.0,         130.0,           0.0,      31.0,            0.0,                61.0
2025,     3, G4     , Allegiant Air                          , FCA    , "Kalispell, MT: Glacier Park International"                             ,        31.0,       0.0,       0.0 ,       0.0 ,    0.0 ,        0.0 ,             0.0 ,           0.0,          0.0,       0.0,           0.0,           0.0,       0.0,            0.0,                 0.0
2025,     3, G4     , Allegiant Air                          , FLL    , "Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"          ,       452.0,     120.0,      25.83,       4.13,   39.25,        1.0 ,            49.79,           4.0,          2.0,   16644.0,        5396.0,        1246.0,    4380.0,           37.0,              5585.0
2025,     3, G4     , Allegiant Air                          , FNT    , "Flint, MI: Bishop International"                                       ,       224.0,      42.0,       7.81,       2.33,   17.16,        0.0 ,            14.7 ,           1.0,          1.0,    4492.0,         759.0,         162.0,    2114.0,            0.0,              1457.0
2025,     3, G4     , Allegiant Air                          , FSD    , "Sioux Falls, SD: Joe Foss Field"                                       ,       129.0,      14.0,       5.78,       0.0 ,    4.55,        0.0 ,             3.67,           0.0,          0.0,     804.0,         386.0,           0.0,     241.0,            0.0,               177.0
2025,     3, G4     , Allegiant Air                          , FWA    , "Fort Wayne, IN: Fort Wayne International"                              ,       112.0,      16.0,       4.78,       0.0 ,    4.11,        0.0 ,             7.11,           0.0,          0.0,     927.0,         399.0,           0.0,     156.0,            0.0,               372.0
2025,     3, G4     , Allegiant Air                          , GEG    , "Spokane, WA: Spokane International"                                    ,        18.0,       3.0,       0.75,       0.0 ,    2.25,        0.0 ,             0.0 ,           0.0,          0.0,      48.0,          12.0,           0.0,      36.0,            0.0,                 0.0
2025,     3, G4     , Allegiant Air                          , GFK    , "Grand Forks, ND: Grand Forks International"                            ,        31.0,       2.0,       0.0 ,       0.0 ,    2.0 ,        0.0 ,             0.0 ,           0.0,          1.0,      36.0,           0.0,           0.0,      36.0,            0.0,                 0.0
2025,     3, G4     , Allegiant Air                          , GRI    , "Grand Island, NE: Central Nebraska Regional"                           ,        27.0,       4.0,       0.04,       1.0 ,    0.0 ,        0.0 ,             2.96,           0.0,          0.0,     106.0,           1.0,          17.0,       0.0,            0.0,                88.0
2025,     3, G4     , Allegiant Air                          , GRR    , "Grand Rapids, MI: Gerald R. Ford International"                        ,       295.0,      54.0,      14.41,       3.78,   17.94,        0.0 ,            17.87,           0.0,          0.0,    4226.0,         948.0,         238.0,    1670.0,            0.0,              1370.0
2025,     3, G4     , Allegiant Air                          , GSO    , "Greensboro/High Point, NC: Piedmont Triad International"               ,        17.0,       7.0,       3.91,       1.0 ,    1.14,        0.0 ,             0.94,           0.0,          0.0,     363.0,         129.0,          94.0,      25.0,            0.0,               115.0
2025,     3, G4     , Allegiant Air                          , GSP    , "Greer, SC: Greenville-Spartanburg International"                       ,        36.0,      18.0,       4.0 ,       0.66,    4.25,        0.0 ,             9.1 ,           1.0,          0.0,    1445.0,         351.0,          63.0,     336.0,            0.0,               695.0
2025,     3, G4     , Allegiant Air                          , GTF    , "Great Falls, MT: Great Falls International"                            ,        22.0,       1.0,       0.0 ,       0.0 ,    0.0 ,        0.0 ,             1.0 ,           0.0,          0.0,      22.0,           0.0,           0.0,       0.0,            0.0,                22.0
2025,     3, G4     , Allegiant Air                          , HGR    , "Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field"           ,        22.0,       8.0,       2.24,       0.0 ,    2.32,        0.0 ,             3.44,           0.0,          0.0,     973.0,          66.0,           0.0,     782.0,            0.0,               125.0
2025,     3, G4     , Allegiant Air                          , HOU    , "Houston, TX: William P Hobby"                                          ,        28.0,       3.0,       0.0 ,       1.0 ,    2.0 ,        0.0 ,             0.0 ,           0.0,          0.0,     275.0,           0.0,         235.0,      40.0,            0.0,                 0.0
2025,     3, G4     , Allegiant Air                          , HTS    , "Ashland, WV: Tri-State/Milton J. Ferguson Field"                       ,        24.0,      13.0,       2.51,       0.39,    2.26,        0.0 ,             7.85,           0.0,          0.0,     732.0,          83.0,          19.0,      75.0,            0.0,               555.0
2025,     3, G4     , Allegiant Air                          , IAD    , "Washington, DC: Washington Dulles International"                       ,        26.0,       3.0,       0.45,       0.0 ,    0.15,        0.0 ,             2.4 ,           1.0,          0.0,     391.0,          51.0,           0.0,      27.0,            0.0,               313.0
2025,     3, G4     , Allegiant Air                          , IAG    , "Niagara Falls, NY: Niagara Falls International"                        ,        67.0,      12.0,       3.07,       0.0 ,    7.0 ,        0.0 ,             1.93,           0.0,          0.0,     830.0,         127.0,           0.0,     640.0,            0.0,                63.0
2025,     3, G4     , Allegiant Air                          , ICT    , "Wichita, KS: Wichita Dwight D Eisenhower National"                     ,        30.0,       5.0,       1.26,       1.0 ,    0.27,        0.0 ,             2.47,           0.0,          0.0,     241.0,          96.0,          58.0,      32.0,            0.0,                55.0
2025,     3, G4     , Allegiant Air                          , IDA    , "Idaho Falls, ID: Idaho Falls Regional"                                 ,        48.0,      11.0,       2.02,       0.0 ,    3.14,        0.0 ,             5.85,           0.0,          0.0,     348.0,         101.0,           0.0,      62.0,            0.0,               185.0
2025,     3, G4     , Allegiant Air                          , IND    , "Indianapolis, IN: Indianapolis International"                          ,       173.0,      39.0,       9.42,       1.7 ,   12.65,        0.0 ,            15.23,           0.0,          0.0,    4835.0,        1716.0,         109.0,    1134.0,            0.0,              1876.0
2025,     3, G4     , Allegiant Air                          , JAX    , "Jacksonville, FL: Jacksonville International"                          ,        78.0,      21.0,       5.97,       0.45,    4.34,        0.0 ,            10.24,           0.0,          0.0,    2073.0,         478.0,          28.0,     431.0,            0.0,              1136.0
2025,     3, G4     , Allegiant Air                          , LAS    , "Las Vegas, NV: Harry Reid International"                               ,       672.0,     118.0,      22.59,       6.04,   51.37,        0.23,            37.77,           2.0,          0.0,    9803.0,        3590.0,         565.0,    3451.0,            7.0,              2190.0
2025,     3, G4     , Allegiant Air                          , LAX    , "Los Angeles, CA: Los Angeles International"                            ,        54.0,       4.0,       1.09,       0.0 ,    0.82,        0.0 ,             2.08,           0.0,          0.0,     150.0,          29.0,           0.0,      14.0,            0.0,               107.0
2025,     3, G4     , Allegiant Air                          , LCK    , "Columbus, OH: Rickenbacker International"                              ,       102.0,      25.0,       7.5 ,       1.02,    4.91,        0.31,            11.26,           0.0,          0.0,    1638.0,         440.0,          82.0,     412.0,           11.0,               693.0
2025,     3, G4     , Allegiant Air                          , LEX    , "Lexington, KY: Blue Grass"                                             ,        63.0,      24.0,       4.76,       1.17,   10.98,        0.88,             6.21,           0.0,          0.0,    1811.0,         438.0,          58.0,     917.0,           29.0,               369.0
2025,     3, G4     , Allegiant Air                          , LRD    , "Laredo, TX: Laredo International"                                      ,         9.0,       1.0,       1.0 ,       0.0 ,    0.0 ,        0.0 ,             0.0 ,           0.0,          0.0,     126.0,         126.0,           0.0,       0.0,            0.0,                 0.0
2025,     3, G4     , Allegiant Air                          , MCI    , "Kansas City, MO: Kansas City International"                            ,        18.0,       5.0,       1.48,       0.0 ,    2.26,        0.0 ,             1.26,           0.0,          0.0,     514.0,         208.0,           0.0,     226.0,            0.0,                80.0
2025,     3, G4     , Allegiant Air                          , MCO    , "Orlando, FL: Orlando International"                                    ,        46.0,       6.0,       1.31,       0.0 ,    2.58,        0.0 ,             2.11,           0.0,          2.0,     531.0,          61.0,           0.0,     344.0,            0.0,               126.0
2025,     3, G4     , Allegiant Air                          , MDT    , "Harrisburg, PA: Harrisburg International"                              ,       103.0,      24.0,       4.36,       1.33,   10.13,        0.0 ,             8.17,           0.0,          0.0,    1749.0,         119.0,         339.0,     886.0,            0.0,               405.0
2025,     3, G4     , Allegiant Air                          , MDW    , "Chicago, IL: Chicago Midway International"                             ,        38.0,       8.0,       1.0 ,       1.0 ,    4.05,        0.0 ,             1.95,           0.0,          0.0,     531.0,          57.0,          26.0,     364.0,            0.0,                84.0
2025,     3, G4     , Allegiant Air                          , MEM    , "Memphis, TN: Memphis International"                                    ,        44.0,       6.0,       2.33,       0.88,    1.59,        0.0 ,             1.19,           0.0,          0.0,     627.0,         165.0,          53.0,     357.0,            0.0,                52.0
2025,     3, G4     , Allegiant Air                          , MFE    , "Mission/McAllen/Edinburg, TX: McAllen International"                   ,        58.0,       3.0,       0.0 ,       0.0 ,    2.5 ,        0.0 ,             0.5 ,           0.0,          0.0,     103.0,           0.0,           0.0,      94.0,            0.0,                 9.0
2025,     3, G4     , Allegiant Air                          , MFR    , "Medford, OR: Rogue Valley International - Medford"                     ,        18.0,       6.0,       2.93,       0.0 ,    0.9 ,        0.0 ,             2.17,           1.0,          0.0,     274.0,         109.0,           0.0,      18.0,            0.0,               147.0
2025,     3, G4     , Allegiant Air                          , MLB    , "Melbourne, FL: Melbourne Orlando International"                        ,        27.0,       6.0,       3.16,       0.0 ,    1.84,        0.0 ,             1.0 ,           0.0,          0.0,     425.0,         279.0,           0.0,     110.0,            0.0,                36.0
2025,     3, G4     , Allegiant Air                          , MLI    , "Moline, IL: Quad Cities International"                                 ,        62.0,      14.0,       8.66,       0.46,    4.4 ,        0.0 ,             0.48,           0.0,          0.0,    1184.0,         431.0,          64.0,     669.0,            0.0,                20.0
2025,     3, G4     , Allegiant Air                          , MOT    , "Minot, ND: Minot International"                                        ,        45.0,      10.0,       4.09,       0.85,    3.05,        0.0 ,             2.0 ,           0.0,          0.0,     337.0,         137.0,          29.0,      75.0,            0.0,                96.0
2025,     3, G4     , Allegiant Air                          , MRY    , "Monterey, CA: Monterey Regional"                                       ,         9.0,       0.0,       0.0 ,       0.0 ,    0.0 ,        0.0 ,             0.0 ,           0.0,          0.0,       0.0,           0.0,           0.0,       0.0,            0.0,                 0.0
2025,     3, G4     , Allegiant Air                          , MSO    , "Missoula, MT: Missoula Montana"                                        ,        30.0,       9.0,       4.63,       0.1 ,    1.35,        0.0 ,             2.91,           0.0,          1.0,     416.0,         282.0,          10.0,      45.0,            0.0,                79.0
2025,     3, G4     , Allegiant Air                          , MSP    , "Minneapolis, MN: Minneapolis-St Paul International"                    ,        49.0,       5.0,       1.0 ,       0.0 ,    2.96,        0.0 ,             1.04,           0.0,          0.0,     336.0,          24.0,           0.0,     110.0,            0.0,               202.0
2025,     3, G4     , Allegiant Air                          , MSY    , "New Orleans, LA: Louis Armstrong New Orleans International"            ,         9.0,       1.0,       1.0 ,       0.0 ,    0.0 ,        0.0 ,             0.0 ,           0.0,          0.0,      38.0,          38.0,           0.0,       0.0,            0.0,                 0.0
2025,     3, G4     , Allegiant Air                          , MYR    , "Myrtle Beach, SC: Myrtle Beach International"                          ,        44.0,       6.0,       0.31,       1.0 ,    2.01,        0.0 ,             2.68,           3.0,          3.0,     383.0,          40.0,          22.0,      45.0,            0.0,               276.0
2025,     3, G4     , Allegiant Air                          , OAK    , "Oakland, CA: Metro Oakland International"                              ,         9.0,       0.0,       0.0 ,       0.0 ,    0.0 ,        0.0 ,             0.0 ,           0.0,          0.0,       0.0,           0.0,           0.0,       0.0,            0.0,                 0.0
2025,     3, G4     , Allegiant Air                          , OMA    , "Omaha, NE: Eppley Airfield"                                            ,        58.0,       4.0,       0.08,       0.0 ,    2.01,        0.0 ,             1.92,           0.0,          0.0,     323.0,           4.0,           0.0,      96.0,            0.0,               223.0
2025,     3, G4     , Allegiant Air                          , ORF    , "Norfolk, VA: Norfolk International"                                    ,        17.0,       4.0,       1.51,       0.0 ,    2.09,        0.0 ,             0.4 ,           0.0,          0.0,     242.0,         151.0,           0.0,      71.0,            0.0,                20.0
2025,     3, G4     , Allegiant Air                          , PBG    , "Plattsburgh, NY: Plattsburgh International"                            ,        94.0,      15.0,       4.55,       3.05,    5.2 ,        0.0 ,             2.19,           2.0,          0.0,    1667.0,         279.0,         708.0,     548.0,            0.0,               132.0
2025,     3, G4     , Allegiant Air                          , PBI    , "West Palm Beach/Palm Beach, FL: Palm Beach International"              ,        57.0,      13.0,       2.03,       1.07,    8.81,        0.0 ,             1.09,           0.0,          0.0,    1025.0,         244.0,         236.0,     475.0,            0.0,                70.0
